,question,label,Verbes conjugués à la troisième personne du présent indicatif,Déterminants possessifs,Mots interrogatifs,Nombre de mots,Nombre de lettres,Moyenne du nombre de lettres par mots,Pronoms interogatifs,Adverbes interogatifs,Noms au pluriel,Nombres cardinaux,Verbes transitifs,M_mots,Interjections,Lieux,Lieux uniques,Détails,Détails uniques,Organisations,Organisations uniques,Personnes,Personnes uniques,SD_mots,M_adjectifs,M_prépositions,M_adverbes,M_déterminants,M_noms,M_noms propres,M_verbes,SD_adjectifs,SD_prépositions,SD_adverbes,SD_déterminants,SD_noms,SD_noms propres,SD_verbes
89,Quels sont les trois pôles de la Triade ?,1.0,0,0,1,9,33,3.6666666666666665,0,0,1,1,0,46323.08874999997,0,1,1,0,0,0,0,0,0,107961.9828142908,657.71,25220.86,,13652.76,4.77,,,0.0,0.0,,0.0,2.4099999999999997,,
90,Quelles sont les caractéristiques physique du milieu de vie en France ?,1.0,0,0,0,12,60,5.0,0,0,1,0,0,34395.353636363616,0,1,1,0,0,0,0,0,0,94115.93325105483,275.695,15455.27,,13652.76,730.12,0.0,,236.855,9765.59,,0.0,929.5413683460606,0.0,
91,Quels sont les éléments qui expliquent les différences territoriales de répartition de population  en France ?,0.0,0,0,2,17,95,5.588235294117647,0,0,2,0,1,28137.48642857141,0,1,1,0,0,0,0,0,0,84314.18719344542,330.195,15455.27,,13652.76,48.620000000000005,0.0,6429.760000000002,327.515,9765.59,,0.0,39.808237840929365,0.0,0.0
92,Quels sont les éléments qui expliquent les différences territoriales de répartition de population  en France ?,1.0,0,0,2,17,95,5.588235294117647,0,0,2,0,1,28137.48642857141,0,1,1,0,0,0,0,0,0,84314.18719344542,330.195,15455.27,,13652.76,48.620000000000005,0.0,6429.760000000002,327.515,9765.59,,0.0,39.808237840929365,0.0,0.0
93,Comment est amené à évoluer le tourisme en France ?,1.0,0,0,1,10,42,4.2,0,1,0,0,1,36959.33099999998,0,1,1,0,0,0,0,0,0,98149.46559093513,,8940.04,922.93,13652.76,2.98,0.0,3045.359999999999,,3250.3599999999997,0.0,0.0,0.0,0.0,2854.559999999999
94,Pourquoi la politique de développement durable en Afrique australe est un enjeu de taille ?,1.0,0,0,1,15,77,5.133333333333334,0,1,0,0,0,27802.4207142857,0,1,1,0,0,0,0,0,0,84418.67733059768,2.235,15455.27,1348.04,12870.19,46.655,0.0,,2.025,9765.59,0.0,782.5699999999997,35.10073040550581,0.0,
95,Quel est le pourcentage d'emplois liés au tourisme en France ?,1.0,0,0,1,12,52,4.333333333333333,0,0,1,0,1,31439.038333333316,0,1,1,0,0,0,0,0,0,90639.04076775214,657.71,10303.513333333334,,13652.76,24.786666666666665,0.0,929.2499999999997,0.0,10800.880775990241,,0.0,26.363663545788842,0.0,0.0
96,Quels sont les défis mondiaux concernant la croissance démographique ?,1.0,0,0,1,10,61,6.1,0,0,1,0,1,38464.7022222222,0,0,0,0,0,0,0,0,0,103527.56228818705,237.75666666666666,,,13652.76,16.4,,739.6499999999999,297.7921714141518,,,0.0,8.08,,0.0
97,Quels sont les défis mondiaux concernant la croissance démographique ?,0.0,0,0,1,10,61,6.1,0,0,1,0,1,38464.7022222222,0,0,0,0,0,0,0,0,0,103527.56228818705,237.75666666666666,,,13652.76,16.4,,739.6499999999999,297.7921714141518,,,0.0,8.08,,0.0
98,Quels sont les défis mondiaux concernant la croissance démographique ?,0.0,0,0,1,10,61,6.1,0,0,1,0,1,38464.7022222222,0,0,0,0,0,0,0,0,0,103527.56228818705,237.75666666666666,,,13652.76,16.4,,739.6499999999999,297.7921714141518,,,0.0,8.08,,0.0
99,De quelle(s) ressource(s) énergétique(s) dépend principalement l'Afrique du Sud ?,1.0,1,0,0,14,72,5.142857142857143,0,0,0,0,1,3643.9836363636364,0,1,1,1,1,0,0,0,0,7850.192511329404,,25220.86,3.6,6826.38,0.0,0.0,1206.6,,0.0,0.0,6826.38,0.0,0.0,0.0
100,De quelle(s) ressource(s) énergétique(s) dépend principalement l'Afrique du Sud ?,0.0,1,0,0,14,72,5.142857142857143,0,0,0,0,1,3643.9836363636364,0,1,1,1,1,0,0,0,0,7850.192511329404,,25220.86,3.6,6826.38,0.0,0.0,1206.6,,0.0,0.0,6826.38,0.0,0.0,0.0
101,Quel est le pourcentage de la population urbaine en Afrique ?,1.0,0,0,1,11,51,4.636363636363637,0,0,0,0,0,37631.79499999998,0,1,1,0,0,0,0,0,0,98124.3088902776,334.975,15455.27,,13652.76,20.43,0.0,,322.735,9765.59,,0.0,10.93,0.0,
102,Qui a pris le pouvoir d'Athènes dans la seconde moitié du VIe siècle ?,1.0,0,0,1,15,57,3.8,1,0,0,1,1,75221.08230769224,0,1,1,1,1,0,0,0,0,225491.10429572247,210.0,14939.725,,13652.76,158.94,0.0,68897.88000000005,0.0,10281.135,,0.0,59.24345252149529,0.0,0.0
103,Quels sont les effets néfastes du tourisme sur les territoires ?,0.0,0,0,1,11,54,4.909090909090909,0,0,2,0,0,37337.32399999998,0,0,0,0,0,0,0,0,0,98223.51833368724,330.505,13870.485,,13652.76,91.55333333333333,,,327.20500000000004,11350.375,,0.0,101.39494442799185,,
104,Quels sont les effets néfastes du tourisme sur les territoires ?,1.0,0,0,1,11,54,4.909090909090909,0,0,2,0,0,37337.32399999998,0,0,0,0,0,0,0,0,0,98223.51833368724,330.505,13870.485,,13652.76,91.55333333333333,,,327.20500000000004,11350.375,,0.0,101.39494442799185,,
105,Quels sont les effets néfastes du tourisme sur les territoires ?,0.0,0,0,1,11,54,4.909090909090909,0,0,2,0,0,37337.32399999998,0,0,0,0,0,0,0,0,0,98223.51833368724,330.505,13870.485,,13652.76,91.55333333333333,,,327.20500000000004,11350.375,,0.0,101.39494442799185,,
106,Comment est répartie la population en France ?,1.0,0,0,1,8,39,4.875,0,1,0,0,1,43922.95249999997,0,1,1,0,0,0,0,0,0,108613.90501569335,,5689.68,922.93,13652.76,31.36,0.0,43.05,,0.0,0.0,0.0,0.0,0.0,0.0
107,Pourquoi la politique de développement durable en Afrique australe est un enjeu de taille ?,0.0,0,0,1,15,77,5.133333333333334,0,1,0,0,0,27802.4207142857,0,1,1,0,0,0,0,0,0,84418.67733059768,2.235,15455.27,1348.04,12870.19,46.655,0.0,,2.025,9765.59,0.0,782.5699999999997,35.10073040550581,0.0,
108,Comment est répartie la population en France ?,0.0,0,0,1,8,39,4.875,0,1,0,0,1,43922.95249999997,0,1,1,0,0,0,0,0,0,108613.90501569335,,5689.68,922.93,13652.76,31.36,0.0,43.05,,0.0,0.0,0.0,0.0,0.0,0.0
109,Pourquoi la Terre est inégalement peuplée ?,0.0,0,0,1,7,37,5.285714285714286,0,1,0,0,0,49519.08142857141,0,1,1,0,0,0,0,0,0,115023.97880063913,,,674.035,13652.76,294.45,,,,,674.005,0.0,294.45,,
110,Pourquoi la Terre est inégalement peuplée ?,1.0,0,0,1,7,37,5.285714285714286,0,1,0,0,0,49519.08142857141,0,1,1,0,0,0,0,0,0,115023.97880063913,,,674.035,13652.76,294.45,,,,,674.005,0.0,294.45,,
111,Comment est répartie la consommation d'eau dans le monde ?,1.0,0,0,1,11,49,4.454545454545454,0,1,0,0,1,37782.23499999998,0,0,0,0,0,0,0,0,0,98062.85294649035,,14939.725,922.93,13652.76,760.1066666666667,,43.05,,10281.135,0.0,0.0,683.388369295885,,0.0
112,Comment est répartie la consommation d'eau dans le monde ?,0.0,0,0,1,11,49,4.454545454545454,0,1,0,0,1,37782.23499999998,0,0,0,0,0,0,0,0,0,98062.85294649035,,14939.725,922.93,13652.76,760.1066666666667,,43.05,,10281.135,0.0,0.0,683.388369295885,,0.0
113,Quels sont les noms attribués aux personnes d'Amérique lors de sa colonisation au XVIe siècle ?,1.0,0,1,1,17,80,4.705882352941177,0,0,2,0,1,24051.13374999999,0,2,2,0,0,0,0,0,0,79572.27052173964,328.855,12470.42,35.79,6826.38,456.945,0.0,189.00000000000003,328.855,10298.276657939747,0.0,6826.38,454.98960479883493,0.0,0.0
114,Quels sont les problèmes de vie dans les pays pauvres ?,1.0,0,0,1,11,45,4.090909090909091,0,0,2,0,0,37887.49699999998,0,0,0,0,0,0,0,0,0,98023.18381708814,506.885,14939.725,,13652.76,1095.05,,,150.82500000000002,10281.135,,0.0,752.1266450538766,,
115,Quels sont les problèmes de vie dans les pays pauvres ?,0.0,0,0,1,11,45,4.090909090909091,0,0,2,0,0,37887.49699999998,0,0,0,0,0,0,0,0,0,98023.18381708814,506.885,14939.725,,13652.76,1095.05,,,150.82500000000002,10281.135,,0.0,752.1266450538766,,
116,Quels sont les problèmes de vie dans les pays pauvres ?,0.0,0,0,1,11,45,4.090909090909091,0,0,2,0,0,37887.49699999998,0,0,0,0,0,0,0,0,0,98023.18381708814,506.885,14939.725,,13652.76,1095.05,,,150.82500000000002,10281.135,,0.0,752.1266450538766,,
117,Quelles sont les ressources du territoire français ?,1.0,0,0,0,8,45,5.625,0,0,1,0,0,46326.87374999997,0,0,0,0,0,0,0,0,0,107960.27101917335,320.865,25220.86,,13652.76,27.9,,,191.68499999999997,0.0,,0.0,10.28,,
118,Comment sont répartis les niveaux de développement dans le monde ?,1.0,0,0,1,11,56,5.090909090909091,0,1,1,0,1,37731.904999999984,0,0,0,0,0,0,0,0,0,98082.04426254275,,14939.725,922.93,13652.76,592.34,,43.05,,10281.135,0.0,0.0,756.8059811250613,,0.0
119,Comment sont répartis les niveaux de développement dans le monde ?,0.0,0,0,1,11,56,5.090909090909091,0,1,1,0,1,37731.904999999984,0,0,0,0,0,0,0,0,0,98082.04426254275,,14939.725,922.93,13652.76,592.34,,43.05,,10281.135,0.0,0.0,756.8059811250613,,0.0
120,Quels projets énergétiques intéressent l'Afrique du Sud ?,1.0,0,0,1,9,50,5.555555555555555,0,0,1,0,1,4862.078888888889,0,1,1,0,0,0,0,0,0,8345.696398728103,331.355,25220.86,,13652.76,139.18,0.0,4083.200000000002,326.355,0.0,,0.0,0.0,0.0,0.0
121,Quels sont les principaux éléments qui influent sur la qualité de l'eau ?,1.0,0,0,2,14,61,4.357142857142857,0,0,1,0,0,32083.828333333313,0,0,0,0,0,0,0,0,0,90456.69404429432,402.21500000000003,13870.485,,13652.76,239.26666666666665,,13.100000000000003,255.495,11350.375,,0.0,263.22751139566617,,0.0
122,Quel est le rôle de la mer Méditerranée au cours des derniers millénaires ?,1.0,0,0,1,14,62,4.428571428571429,0,0,1,0,0,31066.788333333316,0,1,1,0,0,0,0,0,0,90753.44836352483,794.0233333333332,12610.43,,13652.76,125.4825,,,710.5028140846609,12610.43,,0.0,74.57309715138562,,
123,Pourquoi le protestantisme au XVIe siècle met à mal la monarchie absolue ?,1.0,1,0,1,13,62,4.769230769230769,0,1,0,0,1,5180.9691666666695,0,0,0,0,0,0,0,0,0,9926.166233955808,34.5,6095.2,1348.04,13652.76,186.8025,,34164.22000000003,34.5,6095.2,0.0,0.0,271.7635908629962,,0.0
124,Quels sont les risques majeurs dans le monde ?,1.0,0,0,1,9,38,4.222222222222222,0,0,1,0,0,43981.84999999998,0,0,0,0,0,0,0,0,0,108585.285157638,349.755,4658.59,,13652.76,900.0500000000001,,,307.95500000000004,0.0,,0.0,761.3900000000001,,
125,Quels sont les risques majeurs dans le monde ?,0.0,0,0,1,9,38,4.222222222222222,0,0,1,0,0,43981.84999999998,0,0,0,0,0,0,0,0,0,108585.285157638,349.755,4658.59,,13652.76,900.0500000000001,,,307.95500000000004,0.0,,0.0,761.3900000000001,,
126,Pourquoi le protestantisme au XVIe siècle met à mal la monarchie absolue ?,0.0,1,0,1,13,62,4.769230769230769,0,1,0,0,1,5180.9691666666695,0,0,0,0,0,0,0,0,0,9926.166233955808,34.5,6095.2,1348.04,13652.76,186.8025,,34164.22000000003,34.5,6095.2,0.0,0.0,271.7635908629962,,0.0
127,Quel était le PIB de la France en 2017 ?,1.0,0,0,1,10,31,3.1,0,0,0,1,0,41807.205555555534,0,1,1,0,0,0,0,0,0,102585.8647130777,657.71,15455.27,,13652.76,0.0,0.0,,0.0,9765.59,,0.0,0.0,0.0,
128,Quel est le climat en France ?,1.0,0,0,1,7,24,3.4285714285714284,0,0,0,0,0,50151.2014285714,0,1,1,0,0,0,0,0,0,114768.85221630847,657.71,5689.68,,13652.76,14.42,0.0,,0.0,0.0,,0.0,0.0,0.0,
129,Quel est le climat en France ?,0.0,0,0,1,7,24,3.4285714285714284,0,0,0,0,0,50151.2014285714,0,1,1,0,0,0,0,0,0,114768.85221630847,657.71,5689.68,,13652.76,14.42,0.0,,0.0,0.0,,0.0,0.0,0.0,
130,Quel est l'intérêt de la guerre ?,1.0,0,0,1,8,27,3.375,0,0,0,0,0,53025.80714285711,0,0,0,0,0,0,0,0,0,113848.90706190302,657.71,25220.86,,13652.76,302.74,,,0.0,0.0,,0.0,140.56,,
131,Quel est l'intérêt de la guerre ?,0.0,0,0,1,8,27,3.375,0,0,0,0,0,53025.80714285711,0,0,0,0,0,0,0,0,0,113848.90706190302,657.71,25220.86,,13652.76,302.74,,,0.0,0.0,,0.0,140.56,,
132,Qu'a permis la nomination de Solon en 594 ?,1.0,0,0,0,10,35,3.5,1,0,0,0,1,90382.59399999992,0,0,0,0,0,0,0,1,1,254566.33711939503,,15455.27,,13652.76,7.0,0.0,5531.5199999999995,,9765.59,,0.0,0.0,0.0,0.0
133,Combien dépensent les touristes en France ?,1.0,0,0,1,7,37,5.285714285714286,0,1,1,0,1,2938.6200000000003,0,1,1,0,0,0,0,0,0,4767.885322266646,,5689.68,390.58,13652.76,28.72,0.0,808.6000000000004,,0.0,0.0,0.0,0.0,0.0,0.0
134,Quel devrait être le nombre d'habitants sur Terre vers 2100 ?,1.0,0,0,1,12,51,4.25,0,0,1,0,1,41406.66416666666,0,1,1,0,0,0,0,0,0,93512.32248416425,657.71,9322.913333333334,,13652.76,239.75333333333333,,122837.66000000012,0.0,11280.432522175537,,0.0,247.19326546022424,,0.0
135,Quels sont les principaux motifs de départ des migrants ?,1.0,0,0,1,10,48,4.8,0,0,2,0,0,41210.22777777775,0,0,0,0,0,0,0,0,0,102809.66326442311,402.21500000000003,25220.86,,13652.76,56.72,,,255.495,0.0,,0.0,58.33519006568848,,
136,Quelle est la situation dans le pôle Sud de la Terre ?,0.0,0,0,0,12,43,3.5833333333333335,0,0,0,0,0,37539.010999999984,0,1,1,0,0,0,0,0,0,98154.38706392719,0.0,14939.725,,13652.76,271.3533333333333,0.0,,0.0,10281.135,,0.0,240.46631660634347,0.0,
137,Quelles sont les mesures prises par l'Union européenne pour lutter contre l'immigration ?,1.0,0,0,0,15,77,5.133333333333334,0,0,1,0,1,32613.012307692297,0,0,0,0,0,1,1,0,0,88034.23541041322,275.17499999999995,3048.4266666666663,,13652.76,34.605,0.0,34753.86000000002,237.37499999999997,2909.676256955211,,0.0,29.695,0.0,34144.02000000002
138,Quelle est la situation dans le pôle Sud de la Terre ?,1.0,0,0,0,12,43,3.5833333333333335,0,0,0,0,0,37539.010999999984,0,1,1,0,0,0,0,0,0,98154.38706392719,0.0,14939.725,,13652.76,271.3533333333333,0.0,,0.0,10281.135,,0.0,240.46631660634347,0.0,
139,Quelle est la situation dans le pôle Sud de la Terre ?,0.0,0,0,0,12,43,3.5833333333333335,0,0,0,0,0,37539.010999999984,0,1,1,0,0,0,0,0,0,98154.38706392719,0.0,14939.725,,13652.76,271.3533333333333,0.0,,0.0,10281.135,,0.0,240.46631660634347,0.0,
140,Où sont répartis les site Seveso en France ?,0.0,0,0,0,9,36,4.0,0,1,0,0,1,38940.40777777775,0,2,2,0,0,0,0,0,0,103366.44583847583,0.0,5689.68,0.0,13652.76,34.34,0.0,43.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Où sont répartis les site Seveso en France ?,1.0,0,0,0,9,36,4.0,0,1,0,0,1,38940.40777777775,0,2,2,0,0,0,0,0,0,103366.44583847583,0.0,5689.68,0.0,13652.76,34.34,0.0,43.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Quels sont les objectifs de la lutte contre les catastrophes technologiques ?,0.0,0,0,1,12,66,5.5,0,0,2,0,0,37100.923999999985,0,0,0,0,0,0,0,0,0,98309.8487902999,330.475,12767.285,,13652.76,39.04,,,327.235,12453.575,,0.0,5.546193890107582,,
143,Quels sont les objectifs de la lutte contre les catastrophes technologiques ?,0.0,0,0,1,12,66,5.5,0,0,2,0,0,37100.923999999985,0,0,0,0,0,0,0,0,0,98309.8487902999,330.475,12767.285,,13652.76,39.04,,,327.235,12453.575,,0.0,5.546193890107582,,
144,Comment gérer les ressources en eau de façon plus durable ?,0.0,0,0,1,11,49,4.454545454545454,0,1,1,0,1,4648.925454545454,0,0,0,0,0,0,0,0,0,7599.711298955991,4.26,15455.27,2492.69,13652.76,363.3533333333333,,495.1799999999999,0.0,9765.59,1569.76,0.0,252.07501652396166,,0.0
145,Comment gérer les ressources en eau de façon plus durable ?,1.0,0,0,1,11,49,4.454545454545454,0,1,1,0,1,4648.925454545454,0,0,0,0,0,0,0,0,0,7599.711298955991,4.26,15455.27,2492.69,13652.76,363.3533333333333,,495.1799999999999,0.0,9765.59,1569.76,0.0,252.07501652396166,,0.0
146,Quelles sont les enjeux du vieillissement des populations ?,1.0,0,0,0,9,51,5.666666666666667,0,0,2,0,0,46308.96874999997,0,0,0,0,0,0,0,0,0,107967.94241953499,512.55,25220.86,,13652.76,13.913333333333332,,,0.0,0.0,,0.0,12.793543510519497,,
147,Quelles sont les enjeux du vieillissement des populations ?,0.0,0,0,0,9,51,5.666666666666667,0,0,2,0,0,46308.96874999997,0,0,0,0,0,0,0,0,0,107967.94241953499,512.55,25220.86,,13652.76,13.913333333333332,,,0.0,0.0,,0.0,12.793543510519497,,
148,Quelles sont les différents compétences des collectivités territoriales ?,1.0,0,0,0,9,65,7.222222222222222,0,0,2,0,0,41220.96555555553,0,0,0,0,0,0,0,0,0,102805.40385136705,352.81,25220.86,,13652.76,6.4,,,247.89529819394855,0.0,,0.0,5.5600000000000005,,
149,Quels sont les principaux sites et flux touristiques en Afrique australe ?,0.0,0,0,1,12,63,5.25,0,0,2,0,0,30345.290833333318,0,1,1,0,0,0,0,0,0,90795.49084079487,202.43000000000004,5689.68,,13652.76,19.205000000000002,0.0,,269.36194673709946,0.0,,0.0,15.135000000000002,0.0,
150,Quels sont les principaux sites et flux touristiques en Afrique australe ?,1.0,0,0,1,12,63,5.25,0,0,2,0,0,30345.290833333318,0,1,1,0,0,0,0,0,0,90795.49084079487,202.43000000000004,5689.68,,13652.76,19.205000000000002,0.0,,269.36194673709946,0.0,,0.0,15.135000000000002,0.0,
151,Quelles sont les conséquences de la mise en relation des continents ?,1.0,0,0,0,12,58,4.833333333333333,0,0,2,0,0,37638.606999999975,0,0,0,0,0,0,0,0,0,98121.62335051346,512.55,15455.27,,13652.76,66.595,,,0.0,9765.59,,0.0,51.274070201223545,,
152,A quoi est lié l'indice de pauvreté en eau (IPE) ?,1.0,0,0,1,14,40,2.857142857142857,1,0,0,0,1,27945.904999999988,0,0,0,0,0,0,0,0,0,84373.5355291614,,14366.980000000001,,13652.76,167.455,,929.2499999999997,,8120.75010576404,,0.0,256.85612524329645,,0.0
153,A quoi est lié l'indice de pauvreté en eau (IPE) ?,0.0,0,0,1,14,40,2.857142857142857,1,0,0,0,1,27945.904999999988,0,0,0,0,0,0,0,0,0,84373.5355291614,,14366.980000000001,,13652.76,167.455,,929.2499999999997,,8120.75010576404,,0.0,256.85612524329645,,0.0
154,Quelles mesures sont prises face à l'immigration ?,1.0,0,0,0,9,43,4.777777777777778,0,0,1,0,1,47344.96999999999,0,0,0,0,0,0,0,0,0,102468.47585613673,,12190.4,,6826.38,106.61666666666667,,68897.88000000005,,0.0,,6826.38,104.68630420875925,,0.0
155,Quels sont les types de migration ?,1.0,0,0,1,7,29,4.142857142857143,0,0,1,0,0,53035.19285714283,0,0,0,0,0,0,0,0,0,113844.67673712713,657.71,25220.86,,13652.76,335.59000000000003,,,0.0,0.0,,0.0,334.11,,
156,Quel est le pourcentage personne de plus de 65 ans en France ?,0.0,0,0,1,13,50,3.8461538461538463,0,0,1,1,0,31888.61999999998,0,1,1,0,0,0,0,0,0,90490.5931132922,657.71,15455.27,4062.45,13652.76,778.7133333333335,0.0,,0.0,9765.59,0.0,0.0,715.7674155447114,0.0,
157,Quel est le pourcentage personne de plus de 65 ans en France ?,0.0,0,0,1,13,50,3.8461538461538463,0,0,1,1,0,31888.61999999998,0,1,1,0,0,0,0,0,0,90490.5931132922,657.71,15455.27,4062.45,13652.76,778.7133333333335,0.0,,0.0,9765.59,0.0,0.0,715.7674155447114,0.0,
158,Quel est le pourcentage personne de plus de 65 ans en France ?,1.0,0,0,1,13,50,3.8461538461538463,0,0,1,1,0,31888.61999999998,0,1,1,0,0,0,0,0,0,90490.5931132922,657.71,15455.27,4062.45,13652.76,778.7133333333335,0.0,,0.0,9765.59,0.0,0.0,715.7674155447114,0.0,
159,Quel est le rôle du clergé ?,1.0,0,0,1,7,22,3.142857142857143,0,0,0,0,0,52959.72714285711,0,0,0,0,0,0,0,0,0,113879.53321537936,657.71,25220.86,,13652.76,71.46,,,0.0,0.0,,0.0,67.3,,
160,Quelles sont les causes de la fronde des parlementaires ?,1.0,0,0,0,10,48,4.8,0,0,2,0,0,46358.723749999976,0,0,0,0,0,0,0,0,0,107946.69827666563,512.55,25220.86,,13652.76,146.59333333333333,,,0.0,0.0,,0.0,205.4908571093993,,
161,Comment se caractérise l'Afrique australe ?,0.0,1,0,1,7,38,5.428571428571429,0,1,0,0,0,2484.238571428571,0,1,1,0,0,0,0,0,0,4659.351090642278,0.21000000000000002,,922.93,13652.76,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
162,Comment se caractérise l'Afrique australe ?,1.0,1,0,1,7,38,5.428571428571429,0,1,0,0,0,2484.238571428571,0,1,1,0,0,0,0,0,0,4659.351090642278,0.21000000000000002,,922.93,13652.76,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
163,Comment se caractérise l'Afrique australe ?,0.0,1,0,1,7,38,5.428571428571429,0,1,0,0,0,2484.238571428571,0,1,1,0,0,0,0,0,0,4659.351090642278,0.21000000000000002,,922.93,13652.76,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
164,Quel était le PIB des pays émergents en 2017 ?,1.0,0,0,1,10,37,3.7,0,0,1,1,0,37646.76399999998,0,0,0,0,0,0,0,0,0,98118.58708500929,328.96500000000003,15455.27,,13652.76,101.285,,,328.745,9765.59,,0.0,101.285,,
165,Quel était le PIB des pays émergents en 2017 ?,0.0,0,0,1,10,37,3.7,0,0,1,1,0,37646.76399999998,0,0,0,0,0,0,0,0,0,98118.58708500929,328.96500000000003,15455.27,,13652.76,101.285,,,328.745,9765.59,,0.0,101.285,,
166,Quels sont les effets du tourisme de masse sur l'environnement ?,1.0,0,0,1,12,54,4.5,0,0,1,0,0,37338.55999999998,0,0,0,0,0,0,0,0,0,98223.04852267072,657.71,13870.485,,13652.76,72.58,,,0.0,11350.375,,0.0,93.53424613477141,,
167,Quels sont les effets du tourisme de masse sur l'environnement ?,0.0,0,0,1,12,54,4.5,0,0,1,0,0,37338.55999999998,0,0,0,0,0,0,0,0,0,98223.04852267072,657.71,13870.485,,13652.76,72.58,,,0.0,11350.375,,0.0,93.53424613477141,,
168,Qu'est-ce qu'une aire urbaine ?,1.0,0,0,0,8,27,3.375,1,0,0,0,0,49022.1114285714,0,0,0,0,0,0,0,0,0,115210.34363867245,12.24,,0.0,12087.62,11.08,,,0.0,,0.0,0.0,0.0,,
169,Comment Louis XVI géra l'endettement du royaume ?,1.0,0,0,1,9,42,4.666666666666667,0,1,0,1,0,4428.024444444444,0,0,0,0,0,0,0,1,1,8477.931609388528,,25220.86,922.93,13652.76,18.55666666666667,0.0,,,0.0,0.0,0.0,26.179475845699343,0.0,
170,Comment Louis XVI géra l'endettement du royaume ?,0.0,0,0,1,9,42,4.666666666666667,0,1,0,1,0,4428.024444444444,0,0,0,0,0,0,0,1,1,8477.931609388528,,25220.86,922.93,13652.76,18.55666666666667,0.0,,,0.0,0.0,0.0,26.179475845699343,0.0,
171,Comment évolue l'Italie à la fin du 14e siècle ?,1.0,1,0,1,11,39,3.5454545454545454,0,1,0,0,0,5250.523,0,1,1,0,0,0,0,0,0,8345.405056472753,0.0,18705.63,922.93,13652.76,259.14,0.0,0.0,0.0,6515.2300000000005,0.0,0.0,167.6,0.0,0.0
172,Quel devrait être l'espérance de vie moyen en 2050 ?,1.0,0,0,1,11,43,3.909090909090909,0,0,0,1,1,45578.23181818181,0,0,0,0,0,0,0,0,0,96618.97745886836,430.235,15455.27,,13652.76,1027.64,,122837.66000000012,227.47500000000002,9765.59,,0.0,1014.8000000000001,,0.0
173,Quel devrait être l'espérance de vie moyen en 2050 ?,0.0,0,0,1,11,43,3.909090909090909,0,0,0,1,1,45578.23181818181,0,0,0,0,0,0,0,0,0,96618.97745886836,430.235,15455.27,,13652.76,1027.64,,122837.66000000012,227.47500000000002,9765.59,,0.0,1014.8000000000001,,0.0
174,Comment sont organisées les cités grecque ?,1.0,0,0,1,7,37,5.285714285714286,0,1,1,0,1,49584.20142857139,0,0,0,0,0,0,0,0,0,114996.30766320653,48.56,,922.93,13652.76,32.22,,1389.1000000000004,0.0,,0.0,0.0,0.0,,0.0
175,Comment sont organisées les cités grecque ?,0.0,0,0,1,7,37,5.285714285714286,0,1,1,0,1,49584.20142857139,0,0,0,0,0,0,0,0,0,114996.30766320653,48.56,,922.93,13652.76,32.22,,1389.1000000000004,0.0,,0.0,0.0,0.0,,0.0
